Date,Year,Month,City,Lat,Lon,Zone,Density,Vulnerability,Temp_C,Rain_mm,Protein_Instability,Smoking_Rate,Vaccination_Rate,Pred_Cases,Hosp_Rate
2027-08-01,2027,8,Mammoth Lakes,37.65,-118.97,Sierra Nevada,2,0.9,24.3,1.2,42.380174216027925,11.6,0.0,105,2.6
2027-08-01,2027,8,Redding,40.59,-122.39,North Valley,3,1.4,22.5,3.0,42.380174216027925,14.1,51.6,154,2.7
2027-08-01,2027,8,Chico,39.73,-121.84,North Valley,4,1.0,23.1,1.7,42.380174216027925,13.9,55.5,118,2.0
2027-08-01,2027,8,Sacramento,38.58,-121.49,Central Valley,7,1.0,23.7,0.5,41.819721254355436,11.8,70.3,140,2.0
2027-08-01,2027,8,Davis,38.54,-121.74,Central Valley,5,0.7,23.8,1.1,41.819721254355436,11.1,73.9,83,1.2
2027-08-01,2027,8,San Francisco,37.77,-122.42,Bay Area,10,0.9,24.2,1.7,41.819721254355436,8.8,88.0,140,1.7
2027-08-01,2027,8,Oakland,37.8,-122.27,Bay Area,9,1.1,24.2,2.0,42.380174216027925,9.2,86.2,163,2.0
2027-08-01,2027,8,San Jose,37.34,-121.89,Bay Area,8,0.9,24.5,3.3,42.380174216027925,8.2,90.1,123,1.4
2027-08-01,2027,8,Santa Rosa,38.44,-122.71,North Bay,5,1.1,23.8,1.5,41.967630662020944,10.8,81.3,127,1.6
2027-08-01,2027,8,Napa,38.3,-122.29,North Bay,4,1.2,23.9,0.0,41.967630662020944,10.6,81.2,128,1.6
2027-08-01,2027,8,Stockton,37.96,-121.29,Central Valley,6,1.3,24.1,0.2,43.0077003484321,12.7,58.2,178,2.9
2027-08-01,2027,8,Fresno,36.74,-119.79,Central Valley,6,1.4,24.9,0.4,42.380174216027925,13.4,63.3,188,2.9
2027-08-01,2027,8,Visalia,36.33,-119.29,Central Valley,5,1.3,25.1,2.9,41.819721254355436,14.2,56.1,167,2.8
2027-08-01,2027,8,Bakersfield,35.37,-119.02,Central Valley,6,1.4,25.7,4.6,42.380174216027925,14.7,55.7,194,3.2
2027-08-01,2027,8,Monterey,36.6,-121.89,Central Coast,5,1.1,24.9,0.2,42.45386759581886,12.1,76.3,130,1.8
2027-08-01,2027,8,San Luis Obispo,35.28,-120.66,Central Coast,4,0.9,25.7,9.6,42.15526132404185,11.3,63.0,103,1.6
2027-08-01,2027,8,Santa Barbara,34.42,-119.7,Central Coast,6,1.1,26.2,0.6,41.836271777003525,11.6,74.1,141,2.0
2027-08-01,2027,8,Santa Maria,34.95,-120.44,Central Coast,5,1.2,25.9,2.0,42.380174216027925,11.6,74.1,143,2.0
2027-08-01,2027,8,Los Angeles,34.05,-118.24,LA Basin,9,1.0,26.5,1.1,41.967630662020944,11.3,75.1,156,2.1
2027-08-01,2027,8,Long Beach,33.77,-118.19,LA Basin,9,1.0,26.6,5.3,42.380174216027925,11.3,75.1,156,2.1
2027-08-01,2027,8,Santa Monica,34.02,-118.49,LA Basin,9,0.9,26.5,4.2,41.819721254355436,11.3,75.1,140,1.9
2027-08-01,2027,8,Pasadena,34.15,-118.14,LA Basin,8,1.0,26.4,0.9,41.72529616724742,11.3,75.1,146,2.0
2027-08-01,2027,8,Lancaster,34.69,-118.15,High Desert/LA,5,1.1,31.3,0.2,41.819721254355436,11.3,75.1,130,1.8
2027-08-01,2027,8,Anaheim,33.84,-117.91,Orange County,8,1.0,26.6,2.5,42.377386759581924,9.3,74.7,146,2.0
2027-08-01,2027,8,Irvine,33.68,-117.83,Orange County,7,0.8,26.7,3.0,41.819721254355436,9.3,74.7,109,1.5
2027-08-01,2027,8,San Diego,32.72,-117.16,San Diego,8,0.9,27.3,1.5,42.15526132404185,10.1,81.0,128,1.7
2027-08-01,2027,8,Oceanside,33.2,-117.38,San Diego,6,1.1,27.0,2.6,41.967630662020944,10.1,81.0,137,1.8
2027-08-01,2027,8,Chula Vista,32.64,-117.08,San Diego,7,1.0,27.3,0.1,41.819721254355436,10.1,81.0,133,1.7
2027-08-01,2027,8,Riverside,33.98,-117.38,Inland Empire,7,1.1,26.5,1.0,41.819721254355436,11.6,61.7,159,2.5
2027-08-01,2027,8,San Bernardino,34.11,-117.29,Inland Empire,7,1.2,26.4,0.3,42.380174216027925,12.4,60.0,175,2.8
2027-08-01,2027,8,Palm Springs,33.83,-116.55,Low Desert,4,1.8,31.8,0.1,41.769547038327566,11.6,61.7,207,3.3
2027-08-01,2027,8,Indio,33.72,-116.22,Low Desert,4,1.4,31.9,0.2,42.45386759581886,11.6,61.7,161,2.5
2027-08-01,2027,8,Barstow,34.9,-117.02,High Desert,3,1.3,31.2,0.3,42.45386759581886,12.4,60.0,138,2.2
2027-08-01,2027,8,Victorville,34.54,-117.29,High Desert,5,1.2,31.4,0.5,42.380174216027925,12.4,60.0,151,2.4
2027-08-01,2027,8,El Centro,32.79,-115.56,Imperial Valley,4,1.3,27.2,1.1,42.15526132404185,13.3,95.0,132,1.4
2027-08-01,2027,8,Needles,34.85,-114.61,Mojave Desert,2,1.4,31.2,0.1,42.19202090592338,12.4,60.0,135,2.2
2027-08-01,2027,8,Big Bear Lake,34.24,-116.91,Mountain,2,0.9,26.4,3.8,41.819721254355436,12.4,60.0,87,1.4
2027-09-01,2027,9,Crescent City,41.75,-124.2,North Coast,2,1.3,19.7,7.0,42.45386759581886,15.1,45.4,133,2.4
2027-09-01,2027,9,Eureka,40.8,-124.16,North Coast,4,1.2,20.2,3.4,41.967630662020944,15.0,68.7,136,2.0
2027-09-01,2027,9,Arcata,40.86,-124.08,North Coast,4,0.9,20.2,0.4,41.819721254355436,15.0,68.7,102,1.5
2027-09-01,2027,9,Truckee,39.33,-120.18,Sierra Nevada,2,0.9,21.1,2.0,42.00735191637635,11.5,66.8,84,1.3
2027-09-01,2027,9,South Lake Tahoe,38.94,-119.98,Sierra Nevada,3,1.0,21.3,2.6,41.819721254355436,10.6,64.5,104,1.6
2027-09-01,2027,9,Mammoth Lakes,37.65,-118.97,Sierra Nevada,2,0.9,22.1,0.5,42.380174216027925,11.6,0.0,105,2.6
2027-09-01,2027,9,Redding,40.59,-122.39,North Valley,3,1.4,20.3,1.5,42.380174216027925,14.1,51.6,154,2.7
2027-09-01,2027,9,Chico,39.73,-121.84,North Valley,4,1.0,20.9,3.2,42.380174216027925,13.9,55.5,118,2.0
2027-09-01,2027,9,Sacramento,38.58,-121.49,Central Valley,7,1.0,21.6,2.9,41.819721254355436,11.8,70.3,140,2.0
2027-09-01,2027,9,Davis,38.54,-121.74,Central Valley,5,0.7,21.6,1.1,41.819721254355436,11.1,73.9,83,1.2
2027-09-01,2027,9,San Francisco,37.77,-122.42,Bay Area,10,0.9,22.0,0.8,41.819721254355436,8.8,88.0,140,1.7
2027-09-01,2027,9,Oakland,37.8,-122.27,Bay Area,9,1.1,22.0,0.3,42.380174216027925,9.2,86.2,163,2.0
2027-09-01,2027,9,San Jose,37.34,-121.89,Bay Area,8,0.9,22.3,1.1,42.380174216027925,8.2,90.1,123,1.4
2027-09-01,2027,9,Santa Rosa,38.44,-122.71,North Bay,5,1.1,21.6,6.3,41.967630662020944,10.8,81.3,127,1.6
2027-09-01,2027,9,Napa,38.3,-122.29,North Bay,4,1.2,21.7,1.5,41.967630662020944,10.6,81.2,128,1.6
2027-09-01,2027,9,Stockton,37.96,-121.29,Central Valley,6,1.3,21.9,1.5,43.0077003484321,12.7,58.2,178,2.9
2027-09-01,2027,9,Fresno,36.74,-119.79,Central Valley,6,1.4,22.7,3.9,42.380174216027925,13.4,63.3,188,2.9
2027-09-01,2027,9,Visalia,36.33,-119.29,Central Valley,5,1.3,22.9,0.5,41.819721254355436,14.2,56.1,167,2.8
2027-09-01,2027,9,Bakersfield,35.37,-119.02,Central Valley,6,1.4,23.5,1.0,42.380174216027925,14.7,55.7,194,3.2
2027-09-01,2027,9,Monterey,36.6,-121.89,Central Coast,5,1.1,22.7,3.2,42.45386759581886,12.1,76.3,130,1.8
2027-09-01,2027,9,San Luis Obispo,35.28,-120.66,Central Coast,4,0.9,23.5,0.5,42.15526132404185,11.3,63.0,103,1.6
2027-09-01,2027,9,Santa Barbara,34.42,-119.7,Central Coast,6,1.1,24.0,0.4,41.836271777003525,11.6,74.1,141,2.0
2027-09-01,2027,9,Santa Maria,34.95,-120.44,Central Coast,5,1.2,23.7,0.0,42.380174216027925,11.6,74.1,143,2.0
2027-09-01,2027,9,Los Angeles,34.05,-118.24,LA Basin,9,1.0,24.3,0.3,41.967630662020944,11.3,75.1,156,2.1
2027-09-01,2027,9,Long Beach,33.77,-118.19,LA Basin,9,1.0,24.4,0.7,42.380174216027925,11.3,75.1,156,2.1
2027-09-01,2027,9,Santa Monica,34.02,-118.49,LA Basin,9,0.9,24.3,2.8,41.819721254355436,11.3,75.1,140,1.9
2027-09-01,2027,9,Pasadena,34.15,-118.14,LA Basin,8,1.0,24.2,0.3,41.72529616724742,11.3,75.1,146,2.0
2027-09-01,2027,9,Lancaster,34.69,-118.15,High Desert/LA,5,1.1,26.9,1.7,41.819721254355436,11.3,75.1,130,1.8
2027-09-01,2027,9,Anaheim,33.84,-117.91,Orange County,8,1.0,24.4,1.1,42.377386759581924,9.3,74.7,146,2.0
2027-09-01,2027,9,Irvine,33.68,-117.83,Orange County,7,0.8,24.5,0.4,41.819721254355436,9.3,74.7,109,1.5
2027-09-01,2027,9,San Diego,32.72,-117.16,San Diego,8,0.9,25.1,0.1,42.15526132404185,10.1,81.0,128,1.7
2027-09-01,2027,9,Oceanside,33.2,-117.38,San Diego,6,1.1,24.8,0.6,41.967630662020944,10.1,81.0,137,1.8
2027-09-01,2027,9,Chula Vista,32.64,-117.08,San Diego,7,1.0,25.1,4.1,41.819721254355436,10.1,81.0,133,1.7
2027-09-01,2027,9,Riverside,33.98,-117.38,Inland Empire,7,1.1,24.3,0.0,41.819721254355436,11.6,61.7,159,2.5
2027-09-01,2027,9,San Bernardino,34.11,-117.29,Inland Empire,7,1.2,24.2,1.8,42.380174216027925,12.4,60.0,175,2.8
2027-09-01,2027,9,Palm Springs,33.83,-116.55,Low Desert,4,1.8,27.4,0.2,41.769547038327566,11.6,61.7,207,3.3
2027-09-01,2027,9,Indio,33.72,-116.22,Low Desert,4,1.4,27.5,1.9,42.45386759581886,11.6,61.7,161,2.5
2027-09-01,2027,9,Barstow,34.9,-117.02,High Desert,3,1.3,26.8,0.3,42.45386759581886,12.4,60.0,138,2.2
2027-09-01,2027,9,Victorville,34.54,-117.29,High Desert,5,1.2,27.0,0.5,42.380174216027925,12.4,60.0,151,2.4
2027-09-01,2027,9,El Centro,32.79,-115.56,Imperial Valley,4,1.3,25.0,0.5,42.15526132404185,13.3,95.0,132,1.4
2027-09-01,2027,9,Needles,34.85,-114.61,Mojave Desert,2,1.4,26.8,1.7,42.19202090592338,12.4,60.0,135,2.2
2027-09-01,2027,9,Big Bear Lake,34.24,-116.91,Mountain,2,0.9,24.2,4.5,41.819721254355436,12.4,60.0,87,1.4
2027-10-01,2027,10,Crescent City,41.75,-124.2,North Coast,2,1.3,16.7,0.4,42.45386759581886,15.1,45.4,134,2.4
2027-10-01,2027,10,Eureka,40.8,-124.16,North Coast,4,1.2,17.2,2.5,41.967630662020944,15.0,68.7,136,2.0
2027-10-01,2027,10,Arcata,40.86,-124.08,North Coast,4,0.9,17.2,4.1,41.819721254355436,15.0,68.7,102,1.5
2027-10-01,2027,10,Truckee,39.33,-120.18,Sierra Nevada,2,0.9,18.1,3.3,42.00735191637635,11.5,66.8,84,1.3
2027-10-01,2027,10,South Lake Tahoe,38.94,-119.98,Sierra Nevada,3,1.0,18.3,0.3,41.819721254355436,10.6,64.5,104,1.6
2027-10-01,2027,10,Mammoth Lakes,37.65,-118.97,Sierra Nevada,2,0.9,19.1,2.5,42.380174216027925,11.6,0.0,105,2.6
2027-10-01,2027,10,Redding,40.59,-122.39,North Valley,3,1.4,17.3,0.3,42.380174216027925,14.1,51.6,154,2.7
2027-10-01,2027,10,Chico,39.73,-121.84,North Valley,4,1.0,17.9,0.0,42.380174216027925,13.9,55.5,118,2.0
2027-10-01,2027,10,Sacramento,38.58,-121.49,Central Valley,7,1.0,18.6,0.2,41.819721254355436,11.8,70.3,140,2.0
2027-10-01,2027,10,Davis,38.54,-121.74,Central Valley,5,0.7,18.6,1.1,41.819721254355436,11.1,73.9,83,1.2
2027-10-01,2027,10,San Francisco,37.77,-122.42,Bay Area,10,0.9,19.0,0.8,41.819721254355436,8.8,88.0,140,1.7
2027-10-01,2027,10,Oakland,37.8,-122.27,Bay Area,9,1.1,19.0,1.1,42.380174216027925,9.2,86.2,163,2.0
2027-10-01,2027,10,San Jose,37.34,-121.89,Bay Area,8,0.9,19.3,2.9,42.380174216027925,8.2,90.1,123,1.4
2027-10-01,2027,10,Santa Rosa,38.44,-122.71,North Bay,5,1.1,18.6,2.8,41.967630662020944,10.8,81.3,127,1.6
2027-10-01,2027,10,Napa,38.3,-122.29,North Bay,4,1.2,18.7,2.6,41.967630662020944,10.6,81.2,128,1.6
2027-10-01,2027,10,Stockton,37.96,-121.29,Central Valley,6,1.3,18.9,0.4,43.0077003484321,12.7,58.2,178,2.9
2027-10-01,2027,10,Fresno,36.74,-119.79,Central Valley,6,1.4,19.7,1.6,42.380174216027925,13.4,63.3,188,2.9
2027-10-01,2027,10,Visalia,36.33,-119.29,Central Valley,5,1.3,19.9,0.8,41.819721254355436,14.2,56.1,167,2.8
2027-10-01,2027,10,Bakersfield,35.37,-119.02,Central Valley,6,1.4,20.5,2.4,42.380174216027925,14.7,55.7,194,3.2
2027-10-01,2027,10,Monterey,36.6,-121.89,Central Coast,5,1.1,19.7,1.2,42.45386759581886,12.1,76.3,130,1.8
2027-10-01,2027,10,San Luis Obispo,35.28,-120.66,Central Coast,4,0.9,20.5,6.1,42.15526132404185,11.3,63.0,103,1.6
2027-10-01,2027,10,Santa Barbara,34.42,-119.7,Central Coast,6,1.1,21.0,4.6,41.836271777003525,11.6,74.1,141,2.0
2027-10-01,2027,10,Santa Maria,34.95,-120.44,Central Coast,5,1.2,20.7,5.3,42.380174216027925,11.6,74.1,143,2.0
2027-10-01,2027,10,Los Angeles,34.05,-118.24,LA Basin,9,1.0,21.3,5.4,41.967630662020944,11.3,75.1,156,2.1
2027-10-01,2027,10,Long Beach,33.77,-118.19,LA Basin,9,1.0,21.4,1.3,42.380174216027925,11.3,75.1,156,2.1
2027-10-01,2027,10,Santa Monica,34.02,-118.49,LA Basin,9,0.9,21.3,3.1,41.819721254355436,11.3,75.1,140,1.9
2027-10-01,2027,10,Pasadena,34.15,-118.14,LA Basin,8,1.0,21.2,0.7,41.72529616724742,11.3,75.1,146,2.0
2027-10-01,2027,10,Lancaster,34.69,-118.15,High Desert/LA,5,1.1,20.9,0.1,41.819721254355436,11.3,75.1,130,1.8
2027-10-01,2027,10,Anaheim,33.84,-117.91,Orange County,8,1.0,21.4,0.2,42.377386759581924,9.3,74.7,146,2.0
2027-10-01,2027,10,Irvine,33.68,-117.83,Orange County,7,0.8,21.5,2.4,41.819721254355436,9.3,74.7,109,1.5
2027-10-01,2027,10,San Diego,32.72,-117.16,San Diego,8,0.9,22.1,0.3,42.15526132404185,10.1,81.0,128,1.7
2027-10-01,2027,10,Oceanside,33.2,-117.38,San Diego,6,1.1,21.8,0.5,41.967630662020944,10.1,81.0,137,1.8
2027-10-01,2027,10,Chula Vista,32.64,-117.08,San Diego,7,1.0,22.1,1.3,41.819721254355436,10.1,81.0,133,1.7
2027-10-01,2027,10,Riverside,33.98,-117.38,Inland Empire,7,1.1,21.3,2.9,41.819721254355436,11.6,61.7,159,2.5
2027-10-01,2027,10,San Bernardino,34.11,-117.29,Inland Empire,7,1.2,21.2,1.2,42.380174216027925,12.4,60.0,175,2.8
2027-10-01,2027,10,Palm Springs,33.83,-116.55,Low Desert,4,1.8,21.4,0.6,41.769547038327566,11.6,61.7,207,3.3
2027-10-01,2027,10,Indio,33.72,-116.22,Low Desert,4,1.4,21.5,0.7,42.45386759581886,11.6,61.7,161,2.5
2027-10-01,2027,10,Barstow,34.9,-117.02,High Desert,3,1.3,20.8,0.8,42.45386759581886,12.4,60.0,138,2.2
2027-10-01,2027,10,Victorville,34.54,-117.29,High Desert,5,1.2,21.0,1.2,42.380174216027925,12.4,60.0,151,2.4
2027-10-01,2027,10,El Centro,32.79,-115.56,Imperial Valley,4,1.3,22.0,0.8,42.15526132404185,13.3,95.0,132,1.4
2027-10-01,2027,10,Needles,34.85,-114.61,Mojave Desert,2,1.4,20.8,0.3,42.19202090592338,12.4,60.0,135,2.2
2027-10-01,2027,10,Big Bear Lake,34.24,-116.91,Mountain,2,0.9,21.2,2.4,41.819721254355436,12.4,60.0,87,1.4
2027-11-01,2027,11,Crescent City,41.75,-124.2,North Coast,2,1.3,13.7,71.3,42.45386759581886,15.1,45.4,178,3.2
2027-11-01,2027,11,Eureka,40.8,-124.16,North Coast,4,1.2,14.2,1.7,41.967630662020944,15.0,68.7,136,2.0
2027-11-01,2027,11,Arcata,40.86,-124.08,North Coast,4,0.9,14.2,6.1,41.819721254355436,15.0,68.7,102,1.5
2027-11-01,2027,11,Truckee,39.33,-120.18,Sierra Nevada,2,0.9,15.1,59.5,42.00735191637635,11.5,66.8,113,1.7
2027-11-01,2027,11,South Lake Tahoe,38.94,-119.98,Sierra Nevada,3,1.0,15.3,53.6,41.819721254355436,10.6,64.5,136,2.1
2027-11-01,2027,11,Mammoth Lakes,37.65,-118.97,Sierra Nevada,2,0.9,16.1,21.4,42.380174216027925,11.6,0.0,105,2.6
2027-11-01,2027,11,Redding,40.59,-122.39,North Valley,3,1.4,14.3,3.5,42.380174216027925,14.1,51.6,154,2.7
2027-11-01,2027,11,Chico,39.73,-121.84,North Valley,4,1.0,14.9,27.0,42.380174216027925,13.9,55.5,118,2.0
2027-11-01,2027,11,Sacramento,38.58,-121.49,Central Valley,7,1.0,15.6,8.2,41.819721254355436,11.8,70.3,140,2.0
2027-11-01,2027,11,Davis,38.54,-121.74,Central Valley,5,0.7,15.6,93.4,41.819721254355436,11.1,73.9,106,1.5
2027-11-01,2027,11,San Francisco,37.77,-122.42,Bay Area,10,0.9,16.0,20.7,41.819721254355436,8.8,88.0,141,1.7
2027-11-01,2027,11,Oakland,37.8,-122.27,Bay Area,9,1.1,16.0,32.3,42.380174216027925,9.2,86.2,190,2.3
2027-11-01,2027,11,San Jose,37.34,-121.89,Bay Area,8,0.9,16.3,7.6,42.380174216027925,8.2,90.1,124,1.4
2027-11-01,2027,11,Santa Rosa,38.44,-122.71,North Bay,5,1.1,15.6,227.1,41.967630662020944,10.8,81.3,161,2.1
2027-11-01,2027,11,Napa,38.3,-122.29,North Bay,4,1.2,15.7,3.4,41.967630662020944,10.6,81.2,128,1.7
2027-11-01,2027,11,Stockton,37.96,-121.29,Central Valley,6,1.3,15.9,105.9,43.0077003484321,12.7,58.2,219,3.6
2027-11-01,2027,11,Fresno,36.74,-119.79,Central Valley,6,1.4,16.7,180.8,42.380174216027925,13.4,63.3,234,3.6
2027-11-01,2027,11,Visalia,36.33,-119.29,Central Valley,5,1.3,16.9,36.5,41.819721254355436,14.2,56.1,206,3.4
2027-11-01,2027,11,Bakersfield,35.37,-119.02,Central Valley,6,1.4,17.5,28.1,42.380174216027925,14.7,55.7,195,3.3
2027-11-01,2027,11,Monterey,36.6,-121.89,Central Coast,5,1.1,16.7,23.0,42.45386759581886,12.1,76.3,130,1.8
2027-11-01,2027,11,San Luis Obispo,35.28,-120.66,Central Coast,4,0.9,17.5,74.5,42.15526132404185,11.3,63.0,131,2.1
2027-11-01,2027,11,Santa Barbara,34.42,-119.7,Central Coast,6,1.1,18.0,15.5,41.836271777003525,11.6,74.1,141,2.0
2027-11-01,2027,11,Santa Maria,34.95,-120.44,Central Coast,5,1.2,17.7,14.1,42.380174216027925,11.6,74.1,143,2.0
2027-11-01,2027,11,Los Angeles,34.05,-118.24,LA Basin,9,1.0,18.3,21.1,41.967630662020944,11.3,75.1,156,2.1
2027-11-01,2027,11,Long Beach,33.77,-118.19,LA Basin,9,1.0,18.4,57.2,42.380174216027925,11.3,75.1,185,2.5
2027-11-01,2027,11,Santa Monica,34.02,-118.49,LA Basin,9,0.9,18.3,3.3,41.819721254355436,11.3,75.1,140,1.9
2027-11-01,2027,11,Pasadena,34.15,-118.14,LA Basin,8,1.0,18.2,1.4,41.72529616724742,11.3,75.1,146,2.0
2027-11-01,2027,11,Lancaster,34.69,-118.15,High Desert/LA,5,1.1,14.9,2.9,41.819721254355436,11.3,75.1,131,1.8
2027-11-01,2027,11,Anaheim,33.84,-117.91,Orange County,8,1.0,18.4,1.7,42.377386759581924,9.3,74.7,146,2.0
2027-11-01,2027,11,Irvine,33.68,-117.83,Orange County,7,0.8,18.5,97.7,41.819721254355436,9.3,74.7,134,1.9
2027-11-01,2027,11,San Diego,32.72,-117.16,San Diego,8,0.9,19.1,20.8,42.15526132404185,10.1,81.0,128,1.7
2027-11-01,2027,11,Oceanside,33.2,-117.38,San Diego,6,1.1,18.8,17.1,41.967630662020944,10.1,81.0,137,1.8
2027-11-01,2027,11,Chula Vista,32.64,-117.08,San Diego,7,1.0,19.1,27.4,41.819721254355436,10.1,81.0,136,1.8
2027-11-01,2027,11,Riverside,33.98,-117.38,Inland Empire,7,1.1,18.3,17.2,41.819721254355436,11.6,61.7,159,2.5
2027-11-01,2027,11,San Bernardino,34.11,-117.29,Inland Empire,7,1.2,18.2,26.7,42.380174216027925,12.4,60.0,177,2.8
2027-11-01,2027,11,Palm Springs,33.83,-116.55,Low Desert,4,1.8,15.4,0.3,41.769547038327566,11.6,61.7,207,3.3
2027-11-01,2027,11,Indio,33.72,-116.22,Low Desert,4,1.4,15.5,9.1,42.45386759581886,11.6,61.7,161,2.5
2027-11-01,2027,11,Barstow,34.9,-117.02,High Desert,3,1.3,14.8,0.6,42.45386759581886,12.4,60.0,138,2.2
2027-11-01,2027,11,Victorville,34.54,-117.29,High Desert,5,1.2,15.0,1.7,42.380174216027925,12.4,60.0,150,2.4
2027-11-01,2027,11,El Centro,32.79,-115.56,Imperial Valley,4,1.3,19.0,9.3,42.15526132404185,13.3,95.0,132,1.4
2027-11-01,2027,11,Needles,34.85,-114.61,Mojave Desert,2,1.4,14.8,0.3,42.19202090592338,12.4,60.0,135,2.2
2027-11-01,2027,11,Big Bear Lake,34.24,-116.91,Mountain,2,0.9,18.2,23.1,41.819721254355436,12.4,60.0,87,1.4
2027-12-01,2027,12,Crescent City,41.75,-124.2,North Coast,2,1.3,11.5,40.0,42.45386759581886,15.1,45.4,232,4.2
2027-12-01,2027,12,Eureka,40.8,-124.16,North Coast,4,1.2,12.0,12.8,41.967630662020944,15.0,68.7,178,2.6
2027-12-01,2027,12,Arcata,40.86,-124.08,North Coast,4,0.9,12.0,71.4,41.819721254355436,15.0,68.7,154,2.3
2027-12-01,2027,12,Truckee,39.33,-120.18,Sierra Nevada,2,0.9,12.9,16.9,42.00735191637635,11.5,66.8,126,1.9
2027-12-01,2027,12,South Lake Tahoe,38.94,-119.98,Sierra Nevada,3,1.0,13.1,32.9,41.819721254355436,10.6,64.5,174,2.7
2027-12-01,2027,12,Mammoth Lakes,37.65,-118.97,Sierra Nevada,2,0.9,13.9,61.1,42.380174216027925,11.6,0.0,182,4.6
2027-12-01,2027,12,Redding,40.59,-122.39,North Valley,3,1.4,12.1,26.6,42.380174216027925,14.1,51.6,220,3.8
2027-12-01,2027,12,Chico,39.73,-121.84,North Valley,4,1.0,12.7,8.9,42.380174216027925,13.9,55.5,161,2.7
2027-12-01,2027,12,Sacramento,38.58,-121.49,Central Valley,7,1.0,13.4,46.8,41.819721254355436,11.8,70.3,208,3.0
2027-12-01,2027,12,Davis,38.54,-121.74,Central Valley,5,0.7,13.4,0.4,41.819721254355436,11.1,73.9,124,1.7
2027-12-01,2027,12,San Francisco,37.77,-122.42,Bay Area,10,0.9,13.8,8.6,41.819721254355436,8.8,88.0,169,2.0
2027-12-01,2027,12,Oakland,37.8,-122.27,Bay Area,9,1.1,13.8,9.6,42.380174216027925,9.2,86.2,193,2.3
2027-12-01,2027,12,San Jose,37.34,-121.89,Bay Area,8,0.9,14.1,60.9,42.380174216027925,8.2,90.1,180,2.1
2027-12-01,2027,12,Santa Rosa,38.44,-122.71,North Bay,5,1.1,13.4,23.3,41.967630662020944,10.8,81.3,164,2.1
2027-12-01,2027,12,Napa,38.3,-122.29,North Bay,4,1.2,13.5,92.0,41.967630662020944,10.6,81.2,206,2.7
2027-12-01,2027,12,Stockton,37.96,-121.29,Central Valley,6,1.3,13.7,40.4,43.0077003484321,12.7,58.2,255,4.2
2027-12-01,2027,12,Fresno,36.74,-119.79,Central Valley,6,1.4,14.5,32.2,42.380174216027925,13.4,63.3,280,4.3
2027-12-01,2027,12,Visalia,36.33,-119.29,Central Valley,5,1.3,14.7,107.2,41.819721254355436,14.2,56.1,261,4.3
2027-12-01,2027,12,Bakersfield,35.37,-119.02,Central Valley,6,1.4,15.3,20.6,42.380174216027925,14.7,55.7,243,4.0
2027-12-01,2027,12,Monterey,36.6,-121.89,Central Coast,5,1.1,14.5,228.2,42.45386759581886,12.1,76.3,202,2.7
2027-12-01,2027,12,San Luis Obispo,35.28,-120.66,Central Coast,4,0.9,15.3,48.0,42.15526132404185,11.3,63.0,163,2.5
2027-12-01,2027,12,Santa Barbara,34.42,-119.7,Central Coast,6,1.1,15.9,11.1,41.836271777003525,11.6,74.1,182,2.5
2027-12-01,2027,12,Santa Maria,34.95,-120.44,Central Coast,5,1.2,15.5,47.4,42.380174216027925,11.6,74.1,209,2.9
2027-12-01,2027,12,Los Angeles,34.05,-118.24,LA Basin,9,1.0,16.1,6.7,41.967630662020944,11.3,75.1,183,2.5
2027-12-01,2027,12,Long Beach,33.77,-118.19,LA Basin,9,1.0,16.2,36.5,42.380174216027925,11.3,75.1,208,2.9
2027-12-01,2027,12,Santa Monica,34.02,-118.49,LA Basin,9,0.9,16.1,27.1,41.819721254355436,11.3,75.1,164,2.3
2027-12-01,2027,12,Pasadena,34.15,-118.14,LA Basin,8,1.0,16.0,11.0,41.72529616724742,11.3,75.1,178,2.5
2027-12-01,2027,12,Lancaster,34.69,-118.15,High Desert/LA,5,1.1,10.5,1.0,41.819721254355436,11.3,75.1,172,2.4
2027-12-01,2027,12,Anaheim,33.84,-117.91,Orange County,8,1.0,16.2,10.0,42.377386759581924,9.3,74.7,178,2.5
2027-12-01,2027,12,Irvine,33.68,-117.83,Orange County,7,0.8,16.3,29.9,41.819721254355436,9.3,74.7,141,2.0
2027-12-01,2027,12,San Diego,32.72,-117.16,San Diego,8,0.9,16.9,12.0,42.15526132404185,10.1,81.0,161,2.1
2027-12-01,2027,12,Oceanside,33.2,-117.38,San Diego,6,1.1,16.6,17.9,41.967630662020944,10.1,81.0,171,2.2
2027-12-01,2027,12,Chula Vista,32.64,-117.08,San Diego,7,1.0,16.9,41.1,41.819721254355436,10.1,81.0,197,2.5
2027-12-01,2027,12,Riverside,33.98,-117.38,Inland Empire,7,1.1,16.1,1.7,41.819721254355436,11.6,61.7,192,3.0
2027-12-01,2027,12,San Bernardino,34.11,-117.29,Inland Empire,7,1.2,16.0,30.0,42.380174216027925,12.4,60.0,225,3.6
2027-12-01,2027,12,Palm Springs,33.83,-116.55,Low Desert,4,1.8,11.0,0.4,41.769547038327566,11.6,61.7,264,4.2
2027-12-01,2027,12,Indio,33.72,-116.22,Low Desert,4,1.4,11.1,0.5,42.45386759581886,11.6,61.7,216,3.4
2027-12-01,2027,12,Barstow,34.9,-117.02,High Desert,3,1.3,10.4,0.7,42.45386759581886,12.4,60.0,222,3.6
